"foreign_language","race","sex","wealth","educ","log_wealth","log_educ"
0,1,1,2030154,16,14.5236222102096,2.77258872223978
0,0,2,340000,12,12.7367008965923,2.484906649788
1,0,2,209000,16,12.2500895309469,2.77258872223978
0,0,2,91000,12,11.418614785499,2.484906649788
0,1,2,2014,12,7.60787807327851,2.484906649788
1,1,1,650000,18,13.3847276418718,2.89037175789616
1,1,2,16449398,16,16.6157994387613,2.77258872223978
0,0,2,55000,11,10.9150884642146,2.39789527279837
0,0,2,277000,15,12.5317727851695,2.70805020110221
0,0,1,601000,13,13.3063502135173,2.56494935746154
0,0,1,20000,12,9.90348755253613,2.484906649788
0,0,1,16449398,16,16.6157994387613,2.77258872223978
0,0,2,30000,17,10.3089526606443,2.83321334405622
0,1,2,7300,12,8.89562962713648,2.484906649788
0,1,2,532900,14,13.1860890682849,2.63905732961526
0,1,2,235000,12,12.3673407931263,2.484906649788
0,1,1,202500,11,12.2184951655287,2.39789527279837
0,1,2,841000,12,13.6423469389551,2.484906649788
0,1,2,1390000,19,14.1448143051069,2.94443897916644
1,1,1,377500,16,12.8413258476712,2.77258872223978
0,1,2,131500,13,11.7867621306,2.56494935746154
0,1,1,1640200,14,14.3103287435844,2.63905732961526
0,1,2,6600,15,8.79482492801452,2.70805020110221
0,1,2,96500,13,11.4772982873271,2.56494935746154
0,1,1,181400,15,12.1084598166632,2.70805020110221
0,1,1,808000,12,13.6023173375032,2.484906649788
0,1,1,220500,12,12.303652973869,2.484906649788
0,1,1,16449398,18,16.6157994387613,2.89037175789616
0,1,1,532000,17,13.1843987683238,2.83321334405622
0,1,2,225000,15,12.3238556811866,2.70805020110221
0,1,1,5000,14,8.51719319141624,2.63905732961526
0,1,2,5000,12,8.51719319141624,2.484906649788
0,1,2,441000,12,12.996800154429,2.484906649788
0,1,2,697000,12,13.4545406897427,2.484906649788
0,1,2,57520,14,10.9598879923949,2.63905732961526
0,1,2,75000,13,11.2252433925184,2.56494935746154
0,1,2,843000,16,13.644722236984,2.77258872223978
0,1,1,65000,13,11.0821425488778,2.56494935746154
0,0,1,7000,12,8.85366542803745,2.484906649788
0,1,2,71000,7,11.1704351560235,1.94591014905531
0,1,1,18700,12,9.83627880284268,2.484906649788
0,1,1,208000,12,12.2452933586835,2.484906649788
0,1,1,242000,16,12.3966930051388,2.77258872223978
0,1,1,545000,16,13.2085410736454,2.77258872223978
0,1,1,1319156,20,14.0925026961237,2.99573227355399
0,1,2,691500,20,13.446618430087,2.99573227355399
0,1,2,236433,14,12.3734201486804,2.63905732961526
0,1,2,920000,12,13.7321289490252,2.484906649788
0,1,2,163000,14,12.0015054797889,2.63905732961526
1,1,2,237500,16,12.3779229024568,2.77258872223978
0,1,1,362000,13,12.7993994908079,2.56494935746154
0,1,1,716400,20,13.4819939491687,2.99573227355399
0,1,1,105000,16,11.5617156291397,2.77258872223978
0,1,1,750,12,6.62007320653036,2.484906649788
0,1,1,1365000,20,14.1266649866012,2.99573227355399
0,1,1,120000,14,11.6952470217642,2.63905732961526
0,1,2,17000,11,9.74096862303835,2.39789527279837
0,0,1,276000,15,12.5281561446993,2.70805020110221
0,0,1,51400,12,10.8473934514433,2.484906649788
0,0,1,4875,12,8.49187538343195,2.484906649788
0,0,1,122000,12,11.7117763237154,2.484906649788
0,0,1,12000,14,9.39266192877014,2.63905732961526
0,0,2,108100,13,11.5908120036273,2.56494935746154
0,1,2,1192000,12,13.9911431266074,2.484906649788
0,1,1,6000,12,8.69951474821019,2.484906649788
0,1,1,644500,12,13.3762301013614,2.484906649788
0,1,1,287000,14,12.5672374947418,2.63905732961526
0,1,1,16500,16,9.71111565988867,2.77258872223978
0,1,1,72000,12,11.1844213979982,2.484906649788
0,1,1,584500,12,13.2785120598943,2.484906649788
0,1,2,1041000,12,13.8556923475971,2.484906649788
0,1,1,617000,14,13.3326243028875,2.63905732961526
0,1,1,1105000,16,13.915355892934,2.77258872223978
0,1,2,419000,16,12.9456261989043,2.77258872223978
0,1,2,207000,17,12.2404740722475,2.83321334405622
0,1,1,721000,16,13.4883944162671,2.77258872223978
0,1,2,249000,15,12.4252081754468,2.70805020110221
0,1,2,135000,12,11.8130300574206,2.484906649788
0,1,1,51000,12,10.8395809117065,2.484906649788
0,1,1,210000,12,12.2548628096996,2.484906649788
0,1,2,128700,12,11.7652393935842,2.484906649788
0,1,2,2308700,18,14.6521951535204,2.89037175789616
0,1,2,621500,12,13.3398911899329,2.484906649788
0,1,2,402000,16,12.9042073676012,2.77258872223978
0,1,1,77525,16,11.2583557439687,2.77258872223978
0,1,1,1200,8,7.09007683577609,2.07944154167984
0,1,1,762000,17,13.5437018346688,2.83321334405622
0,1,1,139200,12,11.8436670268825,2.484906649788
0,1,2,332,13,5.80513496891649,2.56494935746154
0,1,2,139700,16,11.8472525452451,2.77258872223978
1,1,1,21000,12,9.95227771670556,2.484906649788
0,1,1,3344316,13,15.0227727463298,2.56494935746154
0,0,1,6,12,1.79175946922805,2.484906649788
0,1,1,1096860,11,13.9079621103292,2.39789527279837
0,1,1,5076450,16,15.4401227563693,2.77258872223978
0,1,2,489000,18,13.100117768457,2.89037175789616
0,1,1,153300,13,11.9401520648599,2.56494935746154
0,1,1,617500,16,13.3334343474843,2.77258872223978
0,1,1,366823,18,12.8126347218697,2.89037175789616
1,1,2,709300,18,13.4720338471902,2.89037175789616
1,1,1,2611627,16,14.775483956731,2.77258872223978
1,1,1,142000,12,11.8635823365834,2.484906649788
0,1,2,3350098,19,15.0245001571047,2.94443897916644
0,1,1,105500,19,11.5664662318983,2.94443897916644
0,1,1,37150,15,10.5227190501459,2.70805020110221
0,0,2,8925,13,9.09661160664784,2.56494935746154
0,1,1,13000,12,9.47270463644367,2.484906649788
0,1,2,273000,16,12.5172270741671,2.77258872223978
0,1,2,868000,14,13.6739469936425,2.63905732961526
1,1,2,418000,12,12.9432367115069,2.484906649788
0,1,2,455100,14,13.0282724540047,2.63905732961526
0,1,1,495000,16,13.1123130415508,2.77258872223978
1,1,2,683000,14,13.4342501385529,2.63905732961526
1,1,2,810000,12,13.6047895266486,2.484906649788
0,1,1,42400,14,10.65490364122,2.63905732961526
0,1,2,1570,12,7.35883089834235,2.484906649788
0,1,1,620500,18,13.3382808836268,2.89037175789616
0,0,1,302000,12,12.618182296357,2.484906649788
0,0,2,215600,13,12.281180118017,2.56494935746154
0,1,2,865000,14,13.670484785914,2.63905732961526
0,1,1,2449148,16,14.711250766938,2.77258872223978
0,1,1,652000,13,13.3877998409088,2.56494935746154
0,1,2,863,12,6.76041469108343,2.484906649788
0,1,1,230477,18,12.3479063533599,2.89037175789616
0,1,1,1446000,20,14.1843116817008,2.99573227355399
0,1,2,76889,12,11.2501181023492,2.484906649788
0,1,2,5000,12,8.51719319141624,2.484906649788
0,0,1,4559364,16,15.332693698079,2.77258872223978
1,1,2,559600,10,13.2349775217735,2.30258509299405
0,1,2,2313,11,7.74630066223144,2.39789527279837
1,1,1,9006,12,9.10564630086152,2.484906649788
0,1,2,12100,11,9.40096073158483,2.39789527279837
0,1,2,764500,12,13.5469773043513,2.484906649788
0,1,2,2134104,13,14.5735574444267,2.56494935746154
0,1,2,266000,10,12.4912515877638,2.30258509299405
1,1,2,2455627,16,14.7138926837511,2.77258872223978
1,1,2,1099999,12,13.9108198286773,2.484906649788
0,1,1,5000,12,8.51719319141624,2.484906649788
0,1,1,50000,14,10.8197782844103,2.63905732961526
0,1,1,10330,11,9.24280756211368,2.39789527279837
0,1,2,666200,14,13.4093452047417,2.63905732961526
0,1,1,3900,10,8.26873183211774,2.30258509299405
0,1,1,2521691,14,14.7404402661925,2.63905732961526
0,1,1,808000,14,13.6023173375032,2.63905732961526
0,1,1,1267334,14,14.0524260394012,2.63905732961526
0,1,1,691000,15,13.4458951027498,2.70805020110221
0,1,1,1692054,16,14.3414537335327,2.77258872223978
0,1,1,320000,16,12.6760762747759,2.77258872223978
0,1,1,808000,12,13.6023173375032,2.484906649788
0,1,2,1360200,12,14.1231423057237,2.484906649788
0,1,1,8000,15,8.98719682066197,2.70805020110221
0,1,1,4863450,16,15.3972586205767,2.77258872223978
0,1,2,632000,13,13.356644673129,2.56494935746154
0,1,1,123823,14,11.7266084054988,2.63905732961526
0,1,2,352300,13,12.7722383643293,2.56494935746154
0,1,2,622000,12,13.3406953717213,2.484906649788
1,1,2,302500,15,12.619836556453,2.70805020110221
1,1,1,977000,16,13.7922419310249,2.77258872223978
0,1,1,16449398,16,16.6157994387613,2.77258872223978
0,1,1,688000,18,13.4415441169155,2.89037175789616
1,1,1,669000,16,13.4135393391104,2.77258872223978
0,1,2,14000,12,9.5468126085974,2.484906649788
0,1,2,306,14,5.72358510195238,2.63905732961526
0,1,2,39132,12,10.5746958255773,2.484906649788
0,1,2,8,12,2.07944154167984,2.484906649788
1,1,1,3226550,12,14.9869240129062,2.484906649788
0,1,2,147200,16,11.8995474852769,2.77258872223978
0,1,1,1483000,12,14.2095776211201,2.484906649788
0,1,1,226500,15,12.3305002239052,2.70805020110221
0,1,1,670500,12,13.4157789817039,2.484906649788
0,1,2,1383500,14,14.1401270782091,2.63905732961526
0,1,1,191000,12,12.1600287070288,2.484906649788
0,1,1,67500,12,11.1198828768606,2.484906649788
0,1,2,328000,18,12.7007688873663,2.89037175789616
1,1,1,61000,12,11.0186291431554,2.484906649788
0,1,1,551500,14,13.2203971176757,2.63905732961526
1,1,2,29100,12,10.2784934531596,2.484906649788
0,1,2,227325,12,12.3341359905941,2.484906649788
0,1,1,77100,12,11.2528585595514,2.484906649788
0,1,2,217700,12,12.2908732472226,2.484906649788
0,1,2,341500,17,12.741102957993,2.83321334405622
0,1,2,23020,12,10.0441186822759,2.484906649788
0,1,1,380000,14,12.8479265317026,2.63905732961526
0,1,1,360000,12,12.7938593104323,2.484906649788
1,1,2,669450,14,13.4142117587255,2.63905732961526
0,1,1,747000,16,13.523820464115,2.77258872223978
0,1,1,4795000,17,15.3830842662997,2.83321334405622
0,1,1,1682500,20,14.335791340501,2.99573227355399
0,1,2,188000,14,12.1441972418121,2.63905732961526
0,1,1,5400,12,8.59415423255237,2.484906649788
0,1,2,501000,17,13.124361380067,2.83321334405622
0,1,2,216800,12,12.2867305485476,2.484906649788
0,1,1,94650,10,11.4579411566375,2.30258509299405
0,1,1,16449398,12,16.6157994387613,2.484906649788
0,1,2,11000,12,9.30565055178051,2.484906649788
0,1,2,3171000,15,14.9695575535205,2.70805020110221
0,1,2,1068300,14,13.881579157934,2.63905732961526
0,1,2,2000,12,7.60090245954208,2.484906649788
0,1,1,1365000,12,14.1266649866012,2.484906649788
0,1,2,707300,16,13.4692101830241,2.77258872223978
0,1,1,1894840,13,14.4546449602163,2.56494935746154
0,1,1,574000,14,13.2603846753017,2.63905732961526
0,1,2,308500,12,12.6394771223276,2.484906649788
0,1,1,4307937,13,15.2759696931961,2.56494935746154
0,1,1,448150,14,13.0128832767855,2.63905732961526
0,1,1,785000,16,13.5734389967645,2.77258872223978
0,1,2,646823,16,13.3798279657313,2.77258872223978
0,1,1,1186425,16,13.9864551417349,2.77258872223978
0,1,2,500,13,6.21460809842219,2.56494935746154
0,1,1,177200,16,12.0850343171531,2.77258872223978
0,1,2,1438000,14,14.1787638172631,2.63905732961526
0,1,1,220000,12,12.3013828253345,2.484906649788
0,1,2,684000,16,13.4357131966047,2.77258872223978
0,1,2,2858000,14,14.865632637472,2.63905732961526
0,1,1,16449398,16,16.6157994387613,2.77258872223978
0,1,2,1072700,12,13.8856893925855,2.484906649788
0,1,1,50000,11,10.8197782844103,2.39789527279837
0,1,2,960500,14,13.7752092611907,2.63905732961526
1,1,1,351000,12,12.768541502448,2.484906649788
0,1,2,1020000,13,13.8353131852605,2.56494935746154
0,1,1,52500,13,10.8685684485797,2.56494935746154
0,1,2,645000,17,13.3770055957779,2.83321334405622
0,1,1,675000,13,13.4224679698547,2.56494935746154
0,1,2,616500,16,13.3318136015865,2.77258872223978
0,1,2,187000,12,12.1388638958367,2.484906649788
0,1,2,950000,20,13.7642172635767,2.99573227355399
0,1,1,2898148,16,14.879582470262,2.77258872223978
0,0,1,897000,16,13.7068111410409,2.77258872223978
0,1,1,78000,16,11.2644641056717,2.77258872223978
1,1,1,923500,14,13.7359260786214,2.63905732961526
0,1,2,1638000,16,14.3089865433952,2.77258872223978
0,1,1,3426527,12,15.0470577697377,2.484906649788
0,1,1,863000,14,13.6681699700656,2.63905732961526
0,1,2,567200,12,13.2484672542001,2.484906649788
0,1,2,645000,16,13.3770055957779,2.77258872223978
0,1,2,458000,16,13.0346244630963,2.77258872223978
0,1,1,695500,12,13.4523862903456,2.484906649788
0,1,2,266400,12,12.4927542176484,2.484906649788
0,0,1,184500,12,12.1254047424627,2.484906649788
0,0,2,384500,12,12.8596990679278,2.484906649788
1,0,1,1200,12,7.09007683577609,2.484906649788
0,1,2,3359316,12,15.0272479397873,2.484906649788
0,1,1,20300,12,9.91837616502988,2.484906649788
0,1,2,725000,16,13.4939269338368,2.77258872223978
0,1,1,35801,14,10.4857311049596,2.63905732961526
0,1,2,800,11,6.68461172766793,2.39789527279837
0,1,1,91750,11,11.4268227659168,2.39789527279837
0,1,2,101000,11,11.5228757958234,2.39789527279837
0,1,2,7583,12,8.93366417870094,2.484906649788
0,1,1,429000,16,12.9692121979102,2.77258872223978
0,1,2,638000,16,13.3660935623269,2.77258872223978
0,1,2,5300,12,8.57546209954021,2.484906649788
0,1,2,331000,12,12.7098736543592,2.484906649788
0,1,2,71000,12,11.1704351560235,2.484906649788
0,1,1,310000,12,12.6443275764613,2.484906649788
0,1,1,52000,12,10.8589989975636,2.484906649788
0,1,1,399000,12,12.896716695872,2.484906649788
0,1,1,5120000,18,15.4486649970157,2.89037175789616
0,1,2,3559348,16,15.0850879399875,2.77258872223978
0,1,2,166000,18,12.0197430673387,2.89037175789616
0,1,1,680500,12,13.4305831010737,2.484906649788
0,1,1,77000,17,11.2515607008358,2.83321334405622
0,1,2,3200,12,8.07090608878782,2.484906649788
0,1,1,23200,12,10.0519075576544,2.484906649788
0,1,1,65900,12,11.0958937204906,2.484906649788
0,1,2,67230,14,11.1158748554631,2.63905732961526
0,1,2,102000,12,11.5327280922664,2.484906649788
0,1,2,815600,12,13.6116793176824,2.484906649788
0,1,2,27300,12,10.2146419811731,2.484906649788
0,1,1,140500,12,11.8529627677559,2.484906649788
0,1,2,197000,12,12.1909590077201,2.484906649788
0,1,2,545500,12,13.2094580842553,2.484906649788
0,1,2,820,10,6.7093043402583,2.30258509299405
0,1,2,92000,12,11.4295438560312,2.484906649788
0,1,2,66200,12,11.1004357419251,2.484906649788
0,1,1,410000,12,12.9239124386805,2.484906649788
0,1,1,416000,14,12.9384405392434,2.63905732961526
0,1,2,72000,14,11.1844213979982,2.63905732961526
0,1,2,2181000,19,14.5952940451838,2.94443897916644
0,1,1,92600,19,11.4360444206343,2.94443897916644
0,1,2,75800,16,11.2358535716305,2.77258872223978
0,1,2,536000,13,13.1918894400529,2.56494935746154
0,1,1,413000,15,12.9312028719432,2.70805020110221
0,1,2,171200,11,12.0505877426898,2.39789527279837
0,1,1,147800,12,11.9036152874962,2.484906649788
0,1,2,2036,11,7.61874237767041,2.39789527279837
0,1,2,204000,13,12.2258752728264,2.56494935746154
0,1,1,739000,14,13.5130531999303,2.63905732961526
0,1,2,3765000,14,15.1412584192161,2.63905732961526
1,1,1,16449398,18,16.6157994387613,2.89037175789616
0,1,2,43500,12,10.6805162170768,2.484906649788
1,1,2,183100,12,12.1177877306626,2.484906649788
1,1,2,16449398,16,16.6157994387613,2.77258872223978
1,1,2,1024000,16,13.8392270845816,2.77258872223978
0,1,1,162900,12,12.0008917945901,2.484906649788
0,1,1,835700,14,13.6360249759895,2.63905732961526
0,1,2,16449398,18,16.6157994387613,2.89037175789616
0,1,1,375000,16,12.8346813049525,2.77258872223978
0,1,1,16449398,16,16.6157994387613,2.77258872223978
0,1,1,5012000,16,15.4273455949981,2.77258872223978
0,1,1,158000,18,11.9703503120091,2.89037175789616
0,1,1,23800,10,10.0774408596596,2.30258509299405
1,1,2,133700,12,11.80335376309,2.484906649788
0,1,2,2510,9,7.82803803212583,2.19722457733622
0,1,2,137000,13,11.8277362048103,2.56494935746154
0,1,2,107000,16,11.580584113444,2.77258872223978
0,1,2,43917,19,10.6900567678395,2.94443897916644
0,1,1,568500,16,13.2507565921727,2.77258872223978
0,1,2,36500,14,10.5050675395706,2.63905732961526
0,1,1,29053,12,10.2768770271718,2.484906649788
0,1,2,10000,12,9.21034037197618,2.484906649788
0,1,2,92500,12,11.4349639235005,2.484906649788
0,1,1,162500,13,11.9984332807519,2.56494935746154
1,1,1,752000,14,13.530491602932,2.63905732961526
0,1,1,1728000,12,14.3624752283461,2.484906649788
0,1,1,96000,14,11.47210347045,2.63905732961526
0,1,1,121800,12,11.7101356342579,2.484906649788
0,1,1,796000,12,13.5873544648265,2.484906649788
0,1,1,143000,13,11.870599909242,2.56494935746154
0,1,2,445000,12,13.0058295611484,2.484906649788
0,1,2,262800,12,12.4791485655926,2.484906649788
0,1,2,247000,15,12.4171436156101,2.70805020110221
1,1,1,975000,17,13.79019274998,2.83321334405622
1,1,2,33500,20,10.4193007178132,2.99573227355399
0,1,2,615000,16,13.3293775467887,2.77258872223978
0,1,2,42000,17,10.6454248972655,2.83321334405622
0,1,2,703000,16,13.4631121707928,2.77258872223978
0,1,2,321000,18,12.6791964021122,2.89037175789616
0,1,2,130000,12,11.7752897294377,2.484906649788
0,1,1,285252,16,12.5611282790933,2.77258872223978
0,1,2,1278000,18,14.0608069139196,2.89037175789616
1,1,2,385000,14,12.8609986132699,2.63905732961526
0,1,1,1197000,14,13.9953289845401,2.63905732961526
1,1,2,807000,12,13.6010789472521,2.484906649788
0,1,1,280200,13,12.543258912885,2.56494935746154
0,1,2,1224823,18,14.0183069017254,2.89037175789616
0,1,1,675000,14,13.4224679698547,2.63905732961526
0,1,2,412000,13,12.9287786283317,2.56494935746154
1,1,1,2805000,16,14.8469140969389,2.77258872223978
0,1,1,575000,16,13.2621253197795,2.77258872223978
0,1,1,510000,16,13.1421660047005,2.77258872223978
0,1,1,915000,16,13.7266793442577,2.77258872223978
0,1,1,309000,18,12.6410965558799,2.89037175789616
0,1,1,65000,12,11.0821425488778,2.484906649788
0,1,1,160000,12,11.982929094216,2.484906649788
0,1,1,188000,12,12.1441972418121,2.484906649788
0,1,1,287858,12,12.5702225819707,2.484906649788
0,1,1,81608,8,11.3096825753624,2.07944154167984
0,1,1,2416450,20,14.6978100789711,2.99573227355399
0,1,2,1003000,16,13.8185060669441,2.77258872223978
0,1,1,375000,12,12.8346813049525,2.484906649788
0,1,1,149000,13,11.9117015849276,2.56494935746154
0,1,1,443000,12,13.0013250490273,2.484906649788
0,1,1,465900,8,13.0517262978049,2.07944154167984
0,1,1,10000,12,9.21034037197618,2.484906649788
0,1,1,15000,9,9.61580548008435,2.19722457733622
0,1,2,493000,18,13.1082644530248,2.89037175789616
0,1,2,386550,14,12.8650165047486,2.63905732961526
0,1,1,590000,20,13.2878778158819,2.99573227355399
0,1,2,206000,13,12.2356314477717,2.56494935746154
0,1,1,795000,12,13.5860973936365,2.484906649788
0,1,2,1646000,16,14.3138586602192,2.77258872223978
0,1,2,33500,13,10.4193007178132,2.56494935746154
0,1,1,114200,12,11.645706576204,2.484906649788
0,1,2,48000,15,10.77895628989,2.70805020110221
0,1,2,81300,12,11.3059012955359,2.484906649788
0,1,1,54200,7,10.9004361874277,1.94591014905531
0,1,1,55700,8,10.9277354259154,2.07944154167984
0,1,1,186854,16,12.1380828422307,2.77258872223978
0,1,1,15100,7,9.62245002280302,1.94591014905531
0,1,1,248500,12,12.4231981245188,2.484906649788
0,1,2,184300,14,12.1243201436579,2.63905732961526
0,1,1,121000,12,11.7035458245789,2.484906649788
0,1,2,156500,13,11.9608112889623,2.56494935746154
0,1,2,198000,20,12.1960223096767,2.99573227355399
0,1,2,361300,12,12.7974639171357,2.484906649788
0,1,2,263800,16,12.4829465192654,2.77258872223978
0,1,2,127750,10,11.757830508066,2.30258509299405
0,1,1,565500,10,13.2454655745383,2.30258509299405
0,1,2,50800,13,10.8356516335666,2.56494935746154
0,1,2,63000,14,11.0508900053737,2.63905732961526
0,1,2,1300,13,7.17011954344963,2.56494935746154
0,1,2,321200,15,12.6798192610547,2.70805020110221
0,1,2,612000,18,13.3244875614945,2.89037175789616
0,1,2,3151627,15,14.963429385394,2.70805020110221
0,1,1,9000,8,9.10497985631836,2.07944154167984
0,1,1,1,12,0,2.484906649788
0,1,1,16449398,12,16.6157994387613,2.484906649788
0,1,2,2473250,15,14.7210436331855,2.70805020110221
0,1,2,442000,16,12.9990651610598,2.77258872223978
0,1,2,651000,16,13.3862649211907,2.77258872223978
0,1,2,16449398,20,16.6157994387613,2.99573227355399
1,1,2,95000,15,11.4616321705827,2.70805020110221
1,1,1,252400,20,12.4387704096492,2.99573227355399
0,1,2,342000,18,12.7425660160447,2.89037175789616
0,1,1,16449398,20,16.6157994387613,2.99573227355399
0,1,2,2054000,17,14.5352996694706,2.83321334405622
0,1,2,4454598,16,15.3094473791253,2.77258872223978
0,1,1,85983,16,11.3619048812769,2.77258872223978
0,1,1,16449398,19,16.6157994387613,2.94443897916644
0,1,1,1455654,20,14.1909658421359,2.99573227355399
0,1,1,713654,14,13.4781535300306,2.63905732961526
0,1,1,392000,17,12.8790171187726,2.83321334405622
0,1,1,2000,17,7.60090245954208,2.83321334405622
0,1,1,4302591,12,15.2747279573381,2.484906649788
0,1,2,468600,13,13.0575048050558,2.56494935746154
0,1,2,2660961,17,14.7941978937081,2.83321334405622
0,1,1,379000,16,12.8452914840646,2.77258872223978
0,1,1,75500,16,11.2318879352371,2.77258872223978
0,1,1,298900,14,12.607864348272,2.63905732961526
0,1,2,415917,12,12.938241000106,2.484906649788
0,1,2,413000,15,12.9312028719432,2.70805020110221
0,1,2,233600,14,12.3613655299362,2.63905732961526
0,1,1,1275800,18,14.05908399079,2.89037175789616
0,0,2,270500,13,12.5080273772687,2.56494935746154
0,1,2,1225500,20,14.0188594819503,2.99573227355399
0,1,1,538600,14,13.1967284593596,2.63905732961526
0,1,2,166000,12,12.0197430673387,2.484906649788
0,1,1,210000,12,12.2548628096996,2.484906649788
0,1,2,326700,14,12.6967975975892,2.63905732961526
0,1,2,153500,12,11.9414558460094,2.484906649788
0,1,2,300000,12,12.6115377536383,2.484906649788
0,1,2,297654,12,12.6036870170936,2.484906649788
0,1,1,80000,16,11.289781913656,2.77258872223978
0,0,1,585525,12,13.2802641596566,2.484906649788
0,0,2,5000,12,8.51719319141624,2.484906649788
0,0,2,42000,15,10.6454248972655,2.70805020110221
0,0,2,48700,13,10.7934343090707,2.56494935746154
0,0,2,20750,10,9.94030152565884,2.30258509299405
0,0,1,214000,11,12.273731294004,2.39789527279837
1,0,1,24500,12,10.1064283965328,2.484906649788
0,0,1,199900,12,12.2055725204885,2.484906649788
0,0,2,33000,12,10.4042628404486,2.484906649788
0,0,2,93050,12,11.4408922620704,2.484906649788
0,0,2,8000,12,8.98719682066197,2.484906649788
0,1,2,410850,20,12.9259834633593,2.99573227355399
0,1,1,4173937,16,15.2443702730698,2.77258872223978
0,1,1,2000,13,7.60090245954208,2.56494935746154
0,1,1,16449398,20,16.6157994387613,2.99573227355399
0,1,2,343000,18,12.7454857261481,2.89037175789616
0,1,1,154000,12,11.9447078813958,2.484906649788
0,1,2,12000,14,9.39266192877014,2.63905732961526
0,1,2,422000,16,12.9527605930181,2.77258872223978
0,1,2,297600,15,12.6035055819411,2.70805020110221
0,1,2,553540,15,13.224089295909,2.70805020110221
0,1,1,2876627,12,14.8721289851887,2.484906649788
0,1,2,1070000,19,13.8831692064381,2.94443897916644
0,1,2,569000,16,13.2516357131085,2.77258872223978
0,1,1,4000,12,8.29404964010203,2.484906649788
0,0,1,328500,16,12.7022921169068,2.77258872223978
0,0,2,149900,14,11.9177236840907,2.63905732961526
0,1,2,60550,12,11.0112247489812,2.484906649788
0,1,2,459000,16,13.0368054890427,2.77258872223978
0,1,2,744500,14,13.5204681311062,2.63905732961526
0,1,2,122200,15,11.7134143257196,2.70805020110221
0,1,2,274000,11,12.5208833853702,2.39789527279837
0,1,1,704000,16,13.4645336351402,2.77258872223978
0,1,1,11500,12,9.35010231435134,2.484906649788
0,1,2,68400,13,11.1331281036106,2.56494935746154
0,1,2,206700,15,12.2390237456699,2.70805020110221
1,1,1,358500,12,12.7896839390218,2.484906649788
1,1,2,1187100,16,13.9870239160416,2.77258872223978
0,1,1,270000,12,12.5061772379805,2.484906649788
0,1,1,257770,12,12.4598229934373,2.484906649788
0,1,1,700500,12,13.4595496447592,2.484906649788
0,1,1,3001,13,8.00670084544037,2.56494935746154
0,1,2,610500,14,13.3220335725329,2.63905732961526
0,1,1,464000,13,13.0476398312084,2.56494935746154
0,1,1,173000,12,12.0610468734799,2.484906649788
0,1,1,765000,12,13.5476311128087,2.484906649788
0,1,2,1265000,12,14.0505826801438,2.484906649788
0,1,2,44200,13,10.6964800680658,2.56494935746154
0,1,1,16449398,16,16.6157994387613,2.77258872223978
0,1,1,304000,12,12.6247829803884,2.484906649788
0,1,1,45815,18,10.7323668273993,2.89037175789616
0,1,1,1566800,20,14.2645458807738,2.99573227355399
0,1,1,364500,13,12.8062818304308,2.56494935746154
0,1,1,87760,13,11.3823610949491,2.56494935746154
0,1,2,50900,12,10.8376182025386,2.484906649788
0,1,2,32505,12,10.3891492026386,2.484906649788
0,1,1,917833,14,13.7297707358424,2.63905732961526
0,1,1,1000,10,6.90775527898214,2.30258509299405
0,1,1,312200,20,12.6513992870635,2.99573227355399
0,1,1,24993,13,10.126351064643,2.56494935746154
0,1,2,257500,14,12.4587749990859,2.63905732961526
0,1,1,191000,12,12.1600287070288,2.484906649788
0,1,2,855000,16,13.6588567479189,2.77258872223978
0,1,1,3078627,17,14.9399942763399,2.83321334405622
1,1,2,933500,15,13.7466962419639,2.70805020110221
0,1,1,24200,13,10.0941079121448,2.56494935746154
0,1,2,127800,12,11.7582218209256,2.484906649788
0,1,2,167300,12,12.0275438869749,2.484906649788
0,1,2,223250,17,12.3160474987387,2.83321334405622
0,1,2,2075000,17,14.5454717116469,2.83321334405622
0,1,1,70000,12,11.1562505210315,2.484906649788
0,1,1,428000,15,12.9668784745639,2.70805020110221
0,1,2,89000,12,11.3963916487143,2.484906649788
0,1,2,1785000,12,14.3949289731959,2.484906649788
0,1,1,160000,13,11.982929094216,2.56494935746154
0,1,1,158000,14,11.9703503120091,2.63905732961526
0,1,2,36600,12,10.5078035193895,2.484906649788
0,1,1,59800,14,10.9987609399387,2.63905732961526
1,1,1,12678,12,9.44762348684411,2.484906649788
0,1,2,73000,16,11.1982147201305,2.77258872223978
0,1,1,1700000,14,14.3461388090264,2.63905732961526
0,1,1,1021450,18,13.8367337444158,2.89037175789616
0,1,1,302200,12,12.6188443288208,2.484906649788
0,1,1,7000,12,8.85366542803745,2.484906649788
0,1,2,360000,15,12.7938593104323,2.70805020110221
0,1,1,2104754,13,14.5597091536613,2.56494935746154
0,1,2,160800,13,11.987916635727,2.56494935746154
0,1,1,17900,12,9.79255599182885,2.484906649788
0,1,2,207000,15,12.2404740722475,2.70805020110221
0,1,2,1651000,12,14.3168917229023,2.484906649788
0,1,1,194100,14,12.1761287691571,2.63905732961526
1,1,2,504000,16,13.1303315470535,2.77258872223978
1,1,2,255000,12,12.4490188241406,2.484906649788
0,1,1,1461844,14,14.1952092104523,2.63905732961526
1,1,2,1300,12,7.17011954344963,2.484906649788
0,1,1,72000,11,11.1844213979982,2.39789527279837
0,1,2,22100,12,10.0033328875058,2.484906649788
0,1,2,103700,14,11.5492573942176,2.63905732961526
